8.270777246065101895e-01,2.347287905306794542e+00
8.596493847290200829e-01,2.307013278729418193e+00
8.401340496734284180e-01,2.321466790252994628e+00
8.291560551727149564e-01,2.342361546939285333e+00
8.348360060728061693e-01,2.330435200741314716e+00
8.343580422278601416e-01,2.331334017467861397e+00
8.383086572050226781e-01,2.324326597685043794e+00
8.340123232350517002e-01,2.331996359782442241e+00
8.312624445534213535e-01,2.337651646070467493e+00
8.297943493607649046e-01,2.340890794991612012e+00
8.336162268097906392e-01,2.332786155002317230e+00
8.376323031718365675e-01,2.325444111772915434e+00
8.406846578991712393e-01,2.320655874998795554e+00
8.582929561285814746e-01,2.307070914568757569e+00
8.372253610296462867e-01,2.326135937332172166e+00
8.574194805630055427e-01,2.307179584227160518e+00
8.352077723376122309e-01,2.329738756168462377e+00
8.495528346087326543e-01,2.310812299588505869e+00
8.379942427641372538e-01,2.324839370776508485e+00
8.327775927332997652e-01,2.334459344173765771e+00
8.310089363126422768e-01,2.338190008219914073e+00
8.316958792070580087e-01,2.336718339189072235e+00
8.409355123083886996e-01,2.320297245326816693e+00
8.396362052889375649e-01,2.322226203372012687e+00
8.468238240846381881e-01,2.313216321295230582e+00
8.306933692504566702e-01,2.338882874148549895e+00
8.463698225502848116e-01,2.313645724194635545e+00
8.590015209305569277e-01,2.307021756980849325e+00
8.450611859241149437e-01,2.315059328485487011e+00
8.318118947270636276e-01,2.336474238979814544e+00
8.332255708298970109e-01,2.333566588006805720e+00
8.322139466337689084e-01,2.335629484218848528e+00
8.388491064580237966e-01,2.323457095860194332e+00
8.481739811324792155e-01,2.311943732319325040e+00
8.501721519730091048e-01,2.310366570553640475e+00
8.369409126778888375e-01,2.326617368052478430e+00
8.364199210875222779e-01,2.327531347749130841e+00
8.274340305541857399e-01,2.346415510048701414e+00
8.553692675605182316e-01,2.307665103693285147e+00
8.276943191587087245e-01,2.345792181998139547e+00
8.413750226587146663e-01,2.319701083777947925e+00
8.390894244753011044e-01,2.323064616778930613e+00
8.563437487547641558e-01,2.307394404437142832e+00
8.456466370976010172e-01,2.314412653193691938e+00
8.366630827123718861e-01,2.327096596572531428e+00
8.568195141918998337e-01,2.307270406293854048e+00
8.471671785104809560e-01,2.312860521885786724e+00
8.285857652241230831e-01,2.343684676142491874e+00
8.326299437490294331e-01,2.334782718740032070e+00
8.538407163283485701e-01,2.308239705913062600e+00
8.557626932812507636e-01,2.307532070937092783e+00
8.460360056408134932e-01,2.313990687377461164e+00
8.546280401032834151e-01,2.307914115362418972e+00
8.418379083227481852e-01,2.319035305524573598e+00
8.477138284755870723e-01,2.312356164368591038e+00
8.358405611997813400e-01,2.328563855462302712e+00
8.485176048111070513e-01,2.311661988807263146e+00
8.432540153434774366e-01,2.317182955078969986e+00
8.323258060425396954e-01,2.335391624882867667e+00
8.304920726404014797e-01,2.339318483803493276e+00
8.280591438823650119e-01,2.344919269232000225e+00
8.272473837221681059e-01,2.346874331719483564e+00
8.530923904593881169e-01,2.308578217046918901e+00
8.504029574411219317e-01,2.310191902623670135e+00
8.283246419031158325e-01,2.344307485325812124e+00
8.537251836780603842e-01,2.308280575631872722e+00
8.333091416563769283e-01,2.333395091007906874e+00
8.361186969172970107e-01,2.328062600000489812e+00
8.415327906281844239e-01,2.319461697957343027e+00
8.426074664123740510e-01,2.318010592707099971e+00
8.444718281020880957e-01,2.315711570186654633e+00
8.524635935962916466e-01,2.308904798471232311e+00
8.475175681737211475e-01,2.312539714017924464e+00
8.547298099252716996e-01,2.307875895984810022e+00
8.519539468233338075e-01,2.309189807203190892e+00
8.355591524479870635e-01,2.329092381584115579e+00
8.394647906641864443e-01,2.322485641576931492e+00
8.440871548633003263e-01,2.316166196786740628e+00
8.529632190998717167e-01,2.308641657689868953e+00
8.509294795618831397e-01,2.309825584459758829e+00
8.488287596063380791e-01,2.311384154395173418e+00
8.288273184737836585e-01,2.343097550033507392e+00
8.354676257056191657e-01,2.329250061923125337e+00
8.491826436791600763e-01,2.311102164895933786e+00
8.446669488257242397e-01,2.315489034915978905e+00
8.508340622865218084e-01,2.309898126116453287e+00
8.514509721726255531e-01,2.309501669064105034e+00
8.514097937878279954e-01,2.309514854408091455e+00
8.424318105178763005e-01,2.318239205886100329e+00
8.284147177875568202e-01,2.344078929594756389e+00
8.437161712026649552e-01,2.316628663354143303e+00
8.290371527792543827e-01,2.342611301174464256e+00
8.278752640614875924e-01,2.345351570001817709e+00
8.434898046462978582e-01,2.316887479126120919e+00
8.449019923670353371e-01,2.315222935199504839e+00
8.457287651119739236e-01,2.314319648165215071e+00
8.429510915145995709e-01,2.317589719972442008e+00
8.429100838834792109e-01,2.317640683956795122e+00
8.360027733631266722e-01,2.328270712850699642e+00
8.420734123973941943e-01,2.318719533880349459e+00
