1.348538433019286775e-01,3.655343307853892720e-01
6.542657548152136515e-02,4.349652776567715651e-01
7.438838763856975289e-02,4.260122453194832848e-01
8.691814004753289913e-02,4.134797768381309191e-01
8.481227437992937268e-02,4.155871307206635001e-01
8.322227424478087499e-02,4.171773746099400326e-01
9.995905979240865546e-02,4.004668176688877534e-01
9.432449912601889586e-02,4.060772285897852329e-01
1.205220261359726402e-01,3.798739078439848371e-01
9.018258163470929678e-02,4.102093628650353985e-01
7.161230089438731794e-02,4.287818453720374512e-01
1.192679149601464234e-01,3.811564927781844747e-01
7.577681937012974156e-02,4.246206873515868674e-01
8.806227039340404350e-02,4.123339117889454064e-01
1.052767152207238349e-01,3.951181744354506642e-01
6.699226214231072951e-02,4.334054254925125416e-01
1.042578062601827865e-01,3.961378401929723236e-01
9.875182398376756987e-02,4.016415266726792721e-01
1.156829059786531888e-01,3.847151774638678523e-01
8.110557490491876464e-02,4.193204158749765931e-01
1.249975497161934929e-01,3.754290209290132019e-01
7.281363183550336460e-02,4.275831871289398345e-01
1.009034587349740553e-01,3.994888300727749697e-01
7.320998055118675685e-02,4.271837721779463415e-01
6.622963306911366921e-02,4.341616035036695020e-01
7.083393790556691272e-02,4.295905489082212370e-01
7.964842395208243664e-02,4.207490166129539966e-01
9.573056461266428452e-02,4.046656156865248710e-01
1.060803038370013440e-01,3.943102993352054497e-01
9.764947084126739119e-02,4.027700698137049451e-01
1.124521861364917441e-01,3.879415910433051118e-01
8.572153295997787803e-02,4.146766729541759844e-01
1.257848555679915159e-01,3.746123068733430705e-01
8.046789332049732180e-02,4.199295621482174168e-01
1.067797979965478677e-01,3.936162850812104375e-01
1.117580416013033984e-01,3.886350218577220850e-01
1.022612895901221924e-01,3.981319705350976901e-01
8.902842773851414593e-02,4.113700291221477623e-01
7.629521314053339109e-02,4.241045114650596748e-01
1.178884040715691556e-01,3.825079649346700417e-01
9.309050798947848815e-02,4.073068933563966931e-01
1.186048126256508267e-01,3.817954222306728651e-01
1.015380509126051350e-01,3.988536487688849608e-01
1.213077224129009424e-01,3.790908015026558942e-01
1.270504050456355560e-01,3.733486385354763404e-01
1.080834319713929320e-01,3.923148309242470710e-01
1.106389704137473173e-01,3.897549750959772852e-01
1.096984957398412924e-01,3.907003778454753995e-01
1.029615397712040775e-01,3.974390919181304827e-01
8.212882428016664293e-02,4.182775894515683435e-01
1.075253585810621026e-01,3.928940705698152902e-01
1.035859721561347702e-01,3.968183734862116285e-01
1.218836965275395118e-01,3.785209536240247141e-01
1.302669717876029920e-01,3.701321411606876000e-01
1.231060820945419770e-01,3.772856203715651002e-01
1.264386994519141605e-01,3.739656038717947273e-01
1.088647573583367001e-01,3.915625673154872755e-01
9.364287681599667290e-02,4.067545881140831043e-01
1.225907448937149508e-01,3.778011220770686740e-01
1.290885372500830963e-01,3.713083120762952771e-01
1.172007898105204698e-01,3.831917912072180799e-01
1.295574830907827713e-01,3.708359039183627415e-01
9.678377590579913259e-02,4.036113053608361700e-01
1.146742449696521171e-01,3.857466598624469944e-01
6.797719258440777790e-02,4.324194740497980805e-01
1.110298674717274947e-01,3.893609575171331771e-01
9.826320674205539507e-02,4.021346591241530821e-01
1.241662064787335956e-01,3.762322410776819948e-01
1.277830150991348113e-01,3.726102431322222963e-01
6.899131969046440327e-02,4.314063098444340105e-01
6.974919143701066582e-02,4.306465263642274555e-01
7.007148964624883292e-02,4.303389404052074263e-01
1.238717585256996073e-01,3.765243245520586979e-01
1.315650122986510295e-01,3.688347972183089185e-01
7.807428291773398088e-02,4.223240589042825954e-01
8.876788966911686174e-02,4.116279229431691888e-01
9.648489358940033622e-02,4.039136046278685721e-01
1.283372168724523643e-01,3.720558472248181037e-01
7.718245807922798074e-02,4.232113299914125881e-01
8.544790801316212714e-02,4.149496852094498034e-01
7.722462637273219688e-02,4.231703697976619827e-01
1.321204846827795931e-01,3.682758709766692506e-01
9.227163813618817489e-02,4.081488403553036326e-01
1.138633541640490937e-01,3.865346673315354642e-01
9.103605336730914710e-02,4.093602387299619672e-01
1.166791673840137378e-01,3.837139742021165034e-01
1.093190223149061308e-01,3.910767625900767874e-01
1.333687179879675111e-01,3.670274066013849423e-01
7.819451490163605023e-02,4.222002428602651958e-01
1.308420309670494386e-01,3.695534856270932811e-01
8.263110759166832076e-02,4.177694974047517218e-01
9.142714489352830876e-02,4.089730958691374929e-01
1.132364964248655653e-01,3.871577505728491797e-01
1.341693059577036828e-01,3.662543180963541700e-01
1.145511664758232656e-01,3.858448217086418164e-01
9.187189988229700621e-02,4.085495047937461321e-01
1.340632012377664106e-01,3.663604656213397814e-01
9.582619602944413006e-02,4.045720915807818896e-01
7.894059079668255818e-02,4.214568497683539028e-01
7.889591532162733289e-02,4.215013821452535669e-01
