2.554113567033661214e-01,2.509969478306784962e-01
2.531442890263024825e-01,2.564027750292348085e-01
2.685999715961035483e-01,2.421469612672111638e-01
2.772543623682158231e-01,2.289907455368182243e-01
2.525073011595743711e-01,2.569836850708682174e-01
2.509062809683368922e-01,2.583923428118704013e-01
2.566968936761131470e-01,2.506623648210617450e-01
2.337881562108132805e-01,2.767407744293835514e-01
2.302835631243620174e-01,2.827880909894322503e-01
2.691514111789624075e-01,2.414001829586242820e-01
2.683439508276408425e-01,2.424645556813671554e-01
2.755012675773931830e-01,2.338512530154714386e-01
2.546695921919958638e-01,2.517557175577287976e-01
2.717099651388864001e-01,2.402110817737021509e-01
2.692076204091116698e-01,2.410084237854881184e-01
2.601971774643130897e-01,2.500143066104937861e-01
2.652650537049681678e-01,2.441083145315523228e-01
2.789721765205872561e-01,2.272728764479026164e-01
2.855014050394900638e-01,2.216114332044599455e-01
2.315093386200159087e-01,2.774384160159636403e-01
2.851206250409401011e-01,2.263394743850238311e-01
2.526301477284914054e-01,2.566482938764515498e-01
2.598551714748490449e-01,2.501364668356534926e-01
2.730134969407486678e-01,2.398176037253066106e-01
2.432986963325939889e-01,2.661713468406934902e-01
2.843916049686106562e-01,2.263405534729291679e-01
2.610133163425912839e-01,2.447682379708863154e-01
2.675164192987904421e-01,2.429428936582769261e-01
2.347121220733054403e-01,2.718301005177828356e-01
2.473357248864294089e-01,2.616011593912921374e-01
2.493363952071761258e-01,2.603010919081565344e-01
2.432590779037662465e-01,2.670059981658825521e-01
2.520463540008511250e-01,2.576658028932417022e-01
2.665741973380552632e-01,2.437645862192623913e-01
2.686016871787730298e-01,2.421485078910910749e-01
2.779087131238648922e-01,2.307274944356665081e-01
2.517801844980492310e-01,2.586678640233672222e-01
2.567654397197914884e-01,2.507292994581019618e-01
2.339311786632827794e-01,2.768829015131194504e-01
2.546709711633233231e-01,2.517570807511632647e-01
2.694722318569263697e-01,2.415642018889881948e-01
2.809713374847274125e-01,2.289357445828787141e-01
2.866498683675001158e-01,2.242692554586806497e-01
2.905605380000106375e-01,2.218416595535963876e-01
2.879060813460301294e-01,2.225336669621584829e-01
2.331317151885470285e-01,2.792657484225331554e-01
2.322874081175186067e-01,2.796676606676335441e-01
2.334828443740410431e-01,2.777726362724915465e-01
2.527964653104565196e-01,2.568172567814602791e-01
2.601586860103280996e-01,2.504286297859118493e-01
2.600018469187854731e-01,2.504865877072692815e-01
2.605443408792690319e-01,2.503478837127383061e-01
2.851789809036832657e-01,2.263857994633960702e-01
2.627113670111204113e-01,2.467770957841281254e-01
2.633248854435373820e-01,2.463273473633519062e-01
2.631776378753204471e-01,2.467422085529652198e-01
2.649545590231452419e-01,2.448428021038167035e-01
2.615300294843659890e-01,2.481374584308554676e-01
2.643286660693942580e-01,2.454262778494662178e-01
2.363960607463640173e-01,2.751981264973379360e-01
2.473391085180579596e-01,2.616047381786160697e-01
2.499463600911796535e-01,2.603836593792151488e-01
2.432753974339085246e-01,2.670239108064828004e-01
2.522680114088598491e-01,2.578924022194974408e-01
2.668416827585297635e-01,2.440091840591612216e-01
2.686018100783282292e-01,2.421486186869100388e-01
2.781038468585722567e-01,2.308894998552980804e-01
2.517848101951551398e-01,2.586726162606903801e-01
2.570042687646052482e-01,2.509625140182925040e-01
2.561915923325757127e-01,2.546684177187077402e-01
2.550901254212010749e-01,2.561423384201585995e-01
2.564421124175095823e-01,2.523455161745788988e-01
2.561370623459537366e-01,2.558088511971228773e-01
2.869625829044424870e-01,2.245139172014910811e-01
2.883653414880640309e-01,2.232756582555588676e-01
2.331317227939108117e-01,2.792657575329092756e-01
2.322879299979140610e-01,2.796682889972986197e-01
2.530537809522957482e-01,2.570786650934117623e-01
2.600031781298609013e-01,2.504878702001582247e-01
2.856853098041088335e-01,2.273701825596582959e-01
2.628004134556266580e-01,2.468607412815238822e-01
2.637418840838041678e-01,2.467174288732632004e-01
2.631864835422851323e-01,2.467505018085039969e-01
2.652775803429964774e-01,2.449248788698415447e-01
2.621448133061984320e-01,2.487207600705741706e-01
2.647311349385338963e-01,2.454567702839356991e-01
2.376312579696266969e-01,2.764342277816422833e-01
2.493375151513452792e-01,2.629734996143637260e-01
2.487681697375870582e-01,2.631162225064122562e-01
2.502812843704985135e-01,2.612875330602419943e-01
2.504526967827223061e-01,2.607775438774870835e-01
2.432841347113811614e-01,2.670335010158716438e-01
2.524663723717316399e-01,2.580951856993999871e-01
2.668574916354232718e-01,2.440236402382401637e-01
2.885166178448959062e-01,2.233916293286461741e-01
2.322965727093496691e-01,2.796786945845347039e-01
2.781055549362462243e-01,2.308909179485906238e-01
2.686211882212348190e-01,2.421660883775877959e-01
2.434660197921950930e-01,2.672331416951535532e-01
2.885040429347952018e-01,2.239421358757149316e-01
